#timestamp tx ty tz qx qy qz qw
1737455013.950572000 -6.521607421 11.131368862 -3.336696347 0.925182981 -0.015534757 0.002651319 -0.379194005
1737455014.384338666 -6.516749605 11.234713945 -3.357809644 0.926060182 -0.057950652 0.030971857 -0.371611363
1737455014.784738666 -6.498581219 11.334737590 -3.363240951 0.921541096 -0.099511289 0.048740784 -0.372134180
1737455015.51672000 -6.480090774 11.399736309 -3.370627532 0.911932814 -0.124203251 0.056262251 -0.387022809
1737455015.452072000 -6.443297864 11.492485973 -3.388008282 0.898746803 -0.148528643 0.068279167 -0.406855479
1737455015.685638666 -6.418829199 11.550498357 -3.395862344 0.894011726 -0.150489283 0.073984465 -0.415478409
1737455016.119405333 -6.389139052 11.648662001 -3.403383600 0.879620863 -0.129714555 0.080066866 -0.450589135
1737455016.619905333 -6.393177668 11.740182216 -3.408569722 0.873043923 -0.108877053 0.072799068 -0.469723740
1737455017.287238033 -6.407422297 11.855439612 -3.452718276 0.875226215 -0.082036680 0.072719243 -0.471127337
1737455018.54671000 -6.411441484 11.972031524 -3.532969589 0.913818243 -0.081557816 0.098949042 -0.385348709
1737455018.388337666 -6.405245624 12.023004332 -3.556744470 0.937123111 -0.118190030 0.107252856 -0.310367873
1737455018.888837900 -6.379127190 12.085313373 -3.596549427 0.936487553 -0.200510673 0.115376296 -0.263580809
1737455019.389338400 -6.351350227 12.158735158 -3.638963156 0.903746790 -0.304923015 0.160879831 -0.253734851
1737455019.823105333 -6.335401694 12.228952990 -3.665790060 0.871382708 -0.360664956 0.197440981 -0.267637863
1737455020.156772000 -6.332822103 12.286545159 -3.680320250 0.865181703 -0.358262804 0.198753104 -0.289146307
1737455020.523805333 -6.346504337 12.355927296 -3.694069494 0.881581572 -0.329959285 0.174031301 -0.289229853
1737455020.857472000 -6.380143820 12.425868592 -3.702965818 0.905530705 -0.282501959 0.139370923 -0.284222678
1737455021.24305333 -6.406178898 12.463799618 -3.707421338 0.914387619 -0.251391489 0.120449040 -0.293580705
1737455021.191138666 -6.438794074 12.496918020 -3.708328632 0.922808870 -0.221126785 0.098334331 -0.299761730
1737455021.357972000 -6.478066223 12.520701270 -3.705027490 0.932235044 -0.190139155 0.069541086 -0.299914926
1737455021.624905333 -6.552356483 12.547880229 -3.697485045 0.945595239 -0.136899429 0.015888454 -0.294712990
1737455021.791738666 -6.608499737 12.554779140 -3.688608501 0.952021334 -0.105061235 -0.018821326 -0.286815750
1737455021.958572000 -6.667303819 12.551953435 -3.675763528 0.956118790 -0.073260594 -0.052624857 -0.278747859
1737455022.92038666 -6.709875843 12.543078602 -3.663800663 0.957811505 -0.046200365 -0.078663723 -0.272533788
1737455022.258872000 -6.749529878 12.525978327 -3.649693580 0.958645325 -0.007394040 -0.106482391 -0.263829432
1737455022.492438666 -6.801040301 12.495354701 -3.632353372 0.956387198 0.054311277 -0.132490276 -0.254597997
1737455022.692638666 -6.836294540 12.464242579 -3.622903136 0.948084599 0.110787836 -0.148944948 -0.258218999
1737455022.926205333 -6.866888940 12.431590224 -3.618777060 0.929897583 0.181799001 -0.168155752 -0.271961855
1737455023.226505333 -6.898602351 12.421932259 -3.635646835 0.885949952 0.259467304 -0.195603132 -0.330921163
1737455023.827105333 -6.912075928 12.554512503 -3.717684466 0.804746726 0.339193842 -0.165826492 -0.458074031
1737455024.227505333 -6.915253849 12.678036459 -3.729822814 0.785662868 0.351967985 -0.115247746 -0.495550554
1737455025.28305333 -6.964147253 12.824307680 -3.670518701 0.801878874 0.342370744 -0.125672910 -0.473264053
1737455025.595538666 -7.072862987 13.018165157 -3.677297030 0.823215062 0.300440980 -0.136276523 -0.462039920
1737455025.995938666 -7.154431329 13.148756478 -3.704580660 0.847890273 0.257858102 -0.119918256 -0.447449322
1737455026.596538666 -7.247303063 13.311330901 -3.734431358 0.860194033 0.213752564 -0.114990195 -0.448501196
1737455027.230505333 -7.323210925 13.455154989 -3.782336239 0.868852410 0.189286156 -0.105571292 -0.445107787
1737455027.931205333 -7.420299338 13.579897207 -3.834503220 0.881449912 0.186763269 -0.096917526 -0.422815003
1737455028.364972000 -7.521807122 13.704112495 -3.861129312 0.871614251 0.179696053 -0.089144770 -0.447270764
1737455028.698638666 -7.613421780 13.820903263 -3.877144852 0.861289287 0.168524054 -0.088968800 -0.471025435
1737455029.65672000 -7.696393911 13.931189242 -3.883709927 0.860769178 0.154006914 -0.101274954 -0.474448814
1737455029.399338666 -7.759707315 14.027959049 -3.897211855 0.864293141 0.141956456 -0.102259681 -0.471581053
1737455029.766372000 -7.820367989 14.120323681 -3.918154086 0.867197207 0.133531710 -0.093800433 -0.470467603
1737455030.200138666 -7.878853824 14.208690887 -3.955636526 0.872750277 0.122281930 -0.078905723 -0.465969924
1737455030.967572000 -7.981301763 14.361734121 -3.987205170 0.880136521 0.130644312 -0.088644447 -0.447698481
1737455031.367972000 -8.062916710 14.494801150 -3.997591528 0.868235508 0.122051025 -0.093322700 -0.471764268
1737455031.868472000 -8.172600049 14.681744968 -4.007696330 0.859364671 0.123189438 -0.091654215 -0.487766572
1737455032.535805333 -8.283913605 14.897073988 -4.030694681 0.866114887 0.098147120 -0.093917767 -0.481031805
1737455033.169772000 -8.361010924 15.064034867 -4.094734315 0.886229688 0.092158194 -0.088795046 -0.445218202
1737455033.903838666 -8.418607725 15.237967122 -4.164741942 0.895468296 0.112455525 -0.064116485 -0.425886560
1737455034.504438666 -8.495056248 15.426025416 -4.209635432 0.884577457 0.107920589 -0.068231028 -0.448575964
1737455034.938205333 -8.562779793 15.582098912 -4.232411217 0.872978725 0.114793849 -0.075816236 -0.467955570
1737455035.538805333 -8.643166596 15.770056183 -4.245767726 0.862692003 0.118265846 -0.099940405 -0.481443260
1737455036.139404866 -8.715854468 15.932555193 -4.242906936 0.862981889 0.119371122 -0.128963356 -0.473688978
1737455036.806737800 -8.771431471 16.118557820 -4.252263078 0.859922191 0.113723487 -0.120779394 -0.482714338
1737455037.540805200 -8.816699658 16.330229061 -4.258760531 -0.850393085 -0.125331306 0.081895951 0.504397381
1737455038.208138666 -8.869368266 16.514459214 -4.241609798 -0.823049269 -0.122149390 0.090557792 0.547237347
1737455038.875471800 -8.929128006 16.696162888 -4.268288155 -0.808265834 -0.114267009 0.110287301 0.566997445
1737455039.743004333 -8.998257062 16.868273458 -4.335028503 -0.801441204 -0.080710101 0.074264587 0.587930818
1737455040.543804333 -9.061308037 17.033429243 -4.393591018 -0.820480894 -0.093616163 0.082757170 0.557851564
1737455041.144404800 -9.142907753 17.156478835 -4.444658301 0.860666470 0.124119113 -0.086344631 -0.486201890
1737455041.745005333 -9.220520007 17.283377001 -4.493956066 0.894708591 0.137859362 -0.089550208 -0.415297596
1737455042.412338666 -9.276028657 17.399842315 -4.522662061 0.900328101 0.154798145 -0.076822221 -0.399431085
1737455043.279871400 -9.332423585 17.587295512 -4.524438229 0.903116218 0.154211690 -0.070548853 -0.394490444
1737455043.980571000 -9.385894458 17.741193544 -4.521692028 0.897846123 0.143579218 -0.081660778 -0.408152992
1737455044.848104500 -9.413836240 17.925470592 -4.524252035 0.890336245 0.139872010 -0.083848673 -0.425095981
1737455045.582171900 -9.411513073 18.080495873 -4.512161333 0.920743312 0.137025042 -0.074117287 -0.357718492
1737455046.416338666 -9.410047477 18.282876950 -4.483079559 0.906386616 0.140157851 -0.102620364 -0.385081991
1737455047.183772000 -9.432683301 18.490577433 -4.488172636 0.908377291 0.152306999 -0.098681386 -0.376716418
1737455047.917838666 -9.462085436 18.665118847 -4.512187628 0.920353195 0.168225694 -0.081039041 -0.343631760
1737455048.918838433 -9.547793135 18.884265442 -4.472236962 0.925120899 0.156216236 -0.078977562 -0.336912978
1737455049.753004400 -9.662514399 19.041558019 -4.446749855 0.930408422 0.150459152 -0.061869707 -0.328442310
1737455050.653905300 -9.760570063 19.195532492 -4.462744128 0.932875063 0.145714932 -0.031785334 -0.327873402
1737455051.821738666 -9.878916180 19.348585803 -4.482559698 0.939111520 0.110291592 -0.000820132 -0.325429939
1737455052.789372000 -9.964675478 19.483324535 -4.523420784 0.939147401 0.104301634 -0.029132556 -0.325997889
1737455053.289872000 -10.029747955 19.677302087 -4.568416318 0.936103126 0.099381658 -0.033456882 -0.335730340
1737455053.923838666 -10.101943294 19.887046394 -4.605545469 0.936284949 0.117917706 -0.057616352 -0.325800959
1737455054.424338666 -10.160810612 20.050863218 -4.622180219 0.942859928 0.124111073 -0.059232154 -0.303485007
1737455055.158405333 -10.207104300 20.257300136 -4.643952011 0.944130411 0.144549513 -0.090196678 -0.282113036
1737455055.925838666 -10.231071121 20.473215577 -4.691482245 0.950434485 0.152712954 -0.122087493 -0.241759565
1737455056.326238666 -10.229321700 20.591946045 -4.723714239 0.958274730 0.157073461 -0.105192118 -0.214411025
1737455056.659905333 -10.231455493 20.697672778 -4.751855792 0.962462077 0.160260809 -0.094683096 -0.197530593
1737455056.993572000 -10.238468958 20.788536876 -4.780256212 0.965596047 0.161170374 -0.093405080 -0.181449375
1737455057.160405333 -10.242703909 20.837014031 -4.795328948 0.968120188 0.161874176 -0.092847217 -0.167091134
1737455057.427338666 -10.249569016 20.910190675 -4.822098175 0.971482445 0.159922715 -0.092437800 -0.148666869
1737455057.761005333 -10.253484208 20.999864196 -4.857429138 0.975057324 0.149653651 -0.084787046 -0.140278852
1737455058.94672000 -10.245482609 21.088798598 -4.888476256 0.976941076 0.141160674 -0.077931686 -0.139951598
1737455058.328238666 -10.232881272 21.153440225 -4.906442857 0.977431740 0.136459919 -0.068164997 -0.146148615
1737455058.495072000 -10.223288742 21.196415722 -4.917386538 0.976573421 0.134285726 -0.061182368 -0.156615501
1737455058.895472000 -10.212167826 21.295714729 -4.921214769 0.974785456 0.133358941 -0.058848433 -0.168954342
1737455058.962205333 -10.213700916 21.310278225 -4.920092861 0.974447990 0.133291361 -0.060138102 -0.170493217
1737455059.195772000 -10.227509832 21.354301199 -4.914271597 0.973666985 0.131454262 -0.066230063 -0.174086064
1737455059.429338666 -10.259617856 21.383716549 -4.911406990 0.971515317 0.129169680 -0.076568243 -0.183331629
1737455059.729638666 -10.321444053 21.408583625 -4.912774052 0.970146656 0.131526467 -0.087421660 -0.184048111
1737455059.963205333 -10.374735098 21.422823428 -4.919282535 0.965579374 0.142107215 -0.101284586 -0.192881944
1737455060.263505333 -10.436168305 21.443680081 -4.933491638 0.957030273 0.161199634 -0.126983407 -0.204897409
1737455060.930838433 -10.533574127 21.484481406 -4.959483693 0.946584498 0.191224843 -0.165908446 -0.199712881
1737455061.731637700 -10.591329545 21.623909665 -4.975508477 0.945297105 0.183995296 -0.155879778 -0.219682972
1737455062.298871600 -10.632878059 21.760993161 -4.993242831 0.951799053 0.170825642 -0.137272771 -0.214600442
1737455062.732638666 -10.660227765 21.865864964 -5.015470349 0.956249560 0.164842266 -0.110170759 -0.215119062
1737455063.233138666 -10.686867903 21.975492441 -5.028545465 0.957986691 0.162381519 -0.091297644 -0.218079075
1737455063.700272000 -10.711627885 22.080511416 -5.021552181 0.960194447 0.149569586 -0.085612491 -0.219831899
1737455064.100672000 -10.708829266 22.167427057 -5.020802710 0.956474236 0.129893045 -0.088368258 -0.245918449
1737455064.367605333 -10.700655381 22.232295245 -5.026868598 0.955249108 0.113094687 -0.090727101 -0.257831975
1737455064.934838433 -10.663406229 22.403935575 -5.056215805 0.964392537 0.077365224 -0.072629443 -0.242253215
1737455065.268504766 -10.633176179 22.503236439 -5.080496733 0.966784296 0.053387531 -0.063475017 -0.241761906
1737455065.401971300 -10.621631903 22.538956440 -5.089403911 0.966762649 0.045522106 -0.061698815 -0.243907719
1737455065.668904366 -10.600259889 22.612847970 -5.105924065 0.966213691 0.031677915 -0.058442203 -0.249022332
1737455066.2571000 -10.577719105 22.704575603 -5.117411907 0.965926784 0.014795652 -0.055295251 -0.252406361
1737455066.302871000 -10.551116002 22.793856054 -5.124314961 0.962193514 0.003001722 -0.058674309 -0.265954801
1737455066.569804333 -10.527232599 22.875245001 -5.125380378 0.957449965 -0.006221602 -0.064472883 -0.281236738
1737455066.803371100 -10.509481922 22.948009258 -5.121131123 0.948286370 -0.013300266 -0.073728284 -0.308448057
1737455066.936837900 -10.500422905 22.987003290 -5.115146232 0.943386322 -0.015660719 -0.078714755 -0.321839985
1737455067.170404800 -10.490212838 23.054065862 -5.101362270 0.934572975 -0.018959582 -0.085071774 -0.344929967
1737455067.604171900 -10.473411367 23.172436452 -5.073019073 0.910159566 -0.012390311 -0.091763961 -0.403776448
1737455067.871105166 -10.462713868 23.239740189 -5.052231760 0.888221114 -0.006840330 -0.090433844 -0.450375602
1737455068.204771500 -10.445563747 23.315141417 -5.022453456 0.863593999 0.000878459 -0.080232805 -0.497762323
1737455068.505071200 -10.435164905 23.373425137 -4.994539080 -0.849114800 -0.002522300 0.065424029 0.524134897
1737455068.905471200 -10.426324471 23.439964877 -4.936701439 -0.816945954 -0.001923247 0.056476448 0.573939039
1737455069.205771500 -10.417435877 23.484128764 -4.875110945 -0.793498600 0.002675569 0.055420178 0.606037472
1737455069.539438500 -10.402949339 23.526763741 -4.798925516 -0.756747647 0.002559702 0.065414071 0.650420976
1737455070.140038666 -10.365630108 23.580083533 -4.660236294 -0.698387230 0.002419711 0.088535114 0.710218949
1737455070.540438666 -10.339883918 23.598548352 -4.590990510 -0.658456679 0.002857004 0.098035767 0.746200796
1737455072.75305333 -10.172216898 23.757184435 -4.464812268 -0.679838126 0.026798299 0.028413922 0.732321393
1737455073.42938333 -9.972186478 23.830220759 -4.473153212 -0.730441832 0.029762500 -0.039776567 0.681165728
1737455073.676904366 -9.926573024 23.859138372 -4.506812460 -0.750008686 0.093688478 -0.048155688 0.652985812
1737455074.177404800 -9.918792106 23.887871010 -4.600045935 -0.762098021 0.129857903 -0.043843144 0.632788519
1737455074.677905300 -9.954398039 23.900502955 -4.733867503 -0.787032821 0.131948575 -0.025464511 0.602096729
1737455075.11572000 -9.984092807 23.902259720 -4.817525911 -0.803769338 0.121110003 -0.006643776 0.582445773
1737455075.678905333 -10.031123646 23.925299972 -4.947038759 -0.828261350 0.108989778 0.028529016 0.548899317
1737455076.312872000 -10.082004306 23.943841586 -5.029640855 -0.849177739 0.101414063 0.070229194 0.513498019
1737455076.846738666 -10.137117778 23.931354996 -5.074818848 0.888402949 -0.081951771 -0.094548892 -0.441683840
1737455077.213772000 -10.131260455 23.929157977 -5.099376584 0.915248481 -0.060430814 -0.084820330 -0.389196411
1737455077.881105333 -10.070429032 23.996801468 -5.176970714 0.897070650 -0.135180711 0.005407276 -0.420667547
1737455078.281505333 -10.001625805 24.055091619 -5.214573959 0.870307314 -0.221445253 0.085550478 -0.431518591
1737455078.915472000 -9.944271931 24.164557469 -5.241886393 0.835373839 -0.344070502 0.125168393 -0.409998673
1737455079.516072000 -9.933567997 24.282302427 -5.292190973 0.811806629 -0.382295862 0.151962988 -0.414399712
1737455079.916472000 -9.896911571 24.363422824 -5.361139160 0.760196827 -0.384482053 0.224783538 -0.473018706
1737455080.250138666 -9.876139367 24.436062915 -5.414139929 -0.716034236 0.366416611 -0.271788489 0.528360537
1737455080.750638666 -9.880579608 24.554880147 -5.444837938 -0.723082411 0.381598717 -0.258945864 0.514277440
1737455081.184405333 -9.885820479 24.663521644 -5.461729280 0.733095052 -0.403282559 0.242633436 -0.490982523
1737455081.518072000 -9.893260153 24.758751562 -5.470257488 0.734837466 -0.420399911 0.237725452 -0.476197882
1737455081.785005333 -9.898877343 24.844078382 -5.483270597 0.726902467 -0.420437704 0.250736492 -0.481639028
1737455082.118672000 -9.911243082 24.942714331 -5.502486587 0.721351536 -0.400866745 0.275693385 -0.492900571
1737455082.385605333 -9.922246705 25.024316490 -5.512221463 -0.711949526 0.378120655 -0.302096644 0.508812598
1737455082.519072000 -9.928208803 25.059378545 -5.514240461 -0.705043049 0.366833387 -0.315362774 0.518549791
1737455082.752638666 -9.937817227 25.119685035 -5.517336991 -0.690516191 0.350124713 -0.334497344 0.537318902
1737455083.153038666 -9.950425838 25.216830820 -5.520780588 -0.685214646 0.333515036 -0.337450142 0.552608370
1737455083.553438666 -9.959585056 25.332731078 -5.515409565 -0.709744756 0.336669599 -0.310436264 0.535299252
1737455083.820372000 -9.963108268 25.403117093 -5.507490345 -0.726724783 0.332099528 -0.292827288 0.525198222
1737455084.154038666 -9.941312063 25.488818258 -5.503493285 -0.740300022 0.300069319 -0.269928352 0.537636463
1737455084.287505333 -9.916116606 25.529873849 -5.501358344 -0.736057233 0.269362591 -0.262471570 0.562825211
1737455084.420972000 -9.887422147 25.563147891 -5.500052622 -0.737075756 0.239521078 -0.253311869 0.578949117
1737455084.687905333 -9.850692932 25.596412740 -5.496817224 -0.760087399 0.224121150 -0.225289898 0.566816829
1737455085.388604666 -9.799628311 25.718032994 -5.454661695 -0.767290905 0.269674963 -0.177535725 0.554094890
1737455085.955837900 -9.800549065 25.846825923 -5.417316898 -0.757074859 0.309234274 -0.152525608 0.554930411
1737455087.223772000 -9.815746118 26.000605440 -5.488319163 -0.738164878 0.333357311 -0.133734499 0.571052186
1737455088.391605333 -9.783595112 26.097330648 -5.526436802 -0.766259837 0.345692643 -0.149847255 0.520469267
1737455088.992205333 -9.711208241 26.170217173 -5.511888886 -0.735254576 0.357385818 -0.208609723 0.536803566
1737455089.125672000 -9.697788680 26.184744394 -5.515692837 -0.722846334 0.354165668 -0.213365722 0.553655964
1737455089.759638666 -9.691973289 26.273582059 -5.566667006 -0.718072600 0.409448381 -0.188853153 0.530149273
1737455090.160038666 -9.694169756 26.329108126 -5.595676514 -0.716562033 0.435318293 -0.179366012 0.514650046
1737455090.593805333 -9.691126017 26.380979744 -5.625849852 -0.708094418 0.432427914 -0.193021352 0.523785407
1737455091.261138666 -9.701584472 26.449332694 -5.658142307 -0.722165686 0.424278038 -0.188034789 0.512940335
1737455091.327872000 -9.702835957 26.463888637 -5.660697231 -0.720551736 0.422134502 -0.188296380 0.516867615
1737455091.761638666 -9.713621694 26.569195967 -5.636478169 -0.717891781 0.404149929 -0.195823350 0.531928042
1737455091.995205333 -9.696349963 26.637877260 -5.611518152 -0.701609418 0.370362828 -0.215554888 0.569308080
1737455092.228772000 -9.680366036 26.696586531 -5.585660637 -0.695414450 0.342013499 -0.223961082 0.590988108
1737455092.629172000 -9.663341626 26.743436988 -5.558916555 -0.708437203 0.324126482 -0.211110406 0.590331390
1737455092.962838666 -9.661914097 26.770620509 -5.561888712 -0.730548000 0.349096738 -0.182010272 0.557945649
1737455094.564438666 -9.576887621 26.836976261 -5.619053137 -0.689671367 0.377390741 -0.201854483 0.584109924
1737455095.298505333 -9.566299824 26.902616796 -5.685248080 -0.670859506 0.444923951 -0.196567173 0.559778124
1737455096.533071200 -9.473645728 27.027376337 -5.768582541 -0.661756522 0.455306277 -0.248549911 0.541292381
1737455097.267137666 -9.380554033 27.081461470 -5.742954719 -0.665751498 0.425843655 -0.303154987 0.532474581
1737455097.567437666 -9.342789066 27.108908936 -5.723199736 -0.657408224 0.420229097 -0.313367436 0.541315789
1737455098.735271000 -9.220421437 27.182864583 -5.653098498 -0.622338083 0.456614530 -0.301276874 0.559848843
1737455100.36572000 -9.053988979 27.200844884 -5.647622281 0.617403949 -0.474984571 0.391820253 -0.489570128
1737455100.603805333 -9.040624837 27.227167642 -5.598340496 -0.567377218 0.420402916 -0.432751974 0.560419674
1737455100.937472000 -9.036979365 27.244878185 -5.572117421 -0.525621546 0.373437073 -0.465504483 0.606277428
1737455101.171038666 -9.035598440 27.262919109 -5.555912719 -0.501436041 0.352824625 -0.481804562 0.626051950
1737455101.504705333 -9.035319373 27.286827352 -5.543656542 -0.472683827 0.337027014 -0.496841718 0.645082242
1737455102.806005333 -8.985088673 27.428488907 -5.585712391 -0.535221237 0.323786551 -0.419862812 0.657583239
1737455103.72938666 -8.957920051 27.440403815 -5.616035431 -0.554550712 0.355965065 -0.414386399 0.627731067
1737455103.640172000 -8.923162734 27.499858685 -5.652148746 -0.542501162 0.459594184 -0.375657843 0.594429862
1737455104.40572000 -8.901360858 27.560412591 -5.661328429 -0.506913562 0.547716869 -0.312893813 0.587488156
1737455104.674538666 -8.895890695 27.677323910 -5.718164230 -0.494190521 0.596856156 -0.200928007 0.599304926
1737455105.141672000 -8.956236983 27.755984712 -5.763426485 -0.547225572 0.580263321 -0.105782042 0.593842413
1737455105.341872000 -8.967749088 27.766546067 -5.777212551 -0.592553540 0.552738301 -0.073267262 0.581371294
1737455105.441972000 -8.963778966 27.762499938 -5.787668851 -0.617653041 0.533151060 -0.068327521 0.574095827
1737455105.875738666 -8.881696437 27.758353164 -5.860051964 -0.684425978 0.444274293 -0.125044751 0.564398125
1737455106.342872000 -8.759695840 27.764475538 -5.882640730 -0.703987399 0.385540636 -0.200319963 0.561811421
1737455106.976838666 -8.659785485 27.820793866 -5.866595490 -0.673565153 0.334039012 -0.262447404 0.604854762
1737455107.610805333 -8.574600362 27.884217766 -5.863932722 -0.653685746 0.305582523 -0.289892877 0.628710097
1737455108.211405333 -8.468822251 27.912473322 -5.868873389 -0.634751246 0.307437124 -0.334463348 0.625066028
1737455109.312505333 -8.267316392 27.952631069 -5.865351234 -0.646677307 0.372310532 -0.333254652 0.576311257
1737455110.46572000 -8.126495580 27.934451696 -5.880108880 -0.634053750 0.383619910 -0.378260253 0.554734881
1737455110.446972000 -8.037002083 27.880619959 -5.884654258 -0.627621005 0.418212213 -0.400959054 0.520021400
1737455111.147671600 -7.903734805 27.796582979 -5.879145357 0.582835576 -0.482538617 0.444230336 -0.479706768
1737455112.48571300 -7.797650234 27.717694088 -5.843183095 -0.533779948 0.542807706 -0.434711412 0.481107836
1737455112.615805200 -7.722681806 27.657556487 -5.872796338 -0.452017959 0.593127152 -0.474959514 0.467218799
1737455113.82938666 -7.642803544 27.605224786 -5.874643222 -0.402951969 0.608178039 -0.519899175 0.444357999
1737455113.583438666 -7.555646301 27.576811124 -5.847138485 -0.384259640 0.635754789 -0.513815292 0.429131941
1737455114.184038666 -7.481973996 27.519381973 -5.828591031 -0.352882194 0.657763463 -0.526112341 0.407464339
1737455114.584438666 -7.455938316 27.451281101 -5.822223049 -0.324513723 0.667078272 -0.560196001 0.368616146
1737455115.51571700 -7.400787477 27.409454412 -5.804209832 -0.280627943 0.671684246 -0.589672416 0.349820917
1737455115.451971300 -7.376762554 27.351634704 -5.791958591 -0.259355645 0.679786723 -0.605790087 0.321936377
1737455115.785637700 -7.389489036 27.287320970 -5.776184066 -0.255658498 0.686459231 -0.618217512 0.284990463
1737455116.186038100 -7.394939396 27.236474838 -5.741465031 -0.240696525 0.694665127 -0.630239055 0.249608249
1737455116.653171900 -7.391144176 27.196170364 -5.709479519 -0.203211243 0.707088508 -0.638485907 0.225979599
1737455117.153672000 -7.406577007 27.141048814 -5.687497908 -0.163308601 0.721560186 -0.642784426 0.198769665
1737455117.921105333 -7.424247432 27.077357092 -5.671095127 -0.084233072 0.760040325 -0.626625732 0.150278694
1737455118.321505333 -7.430152558 27.042241958 -5.684185879 -0.039197539 0.773196802 -0.623875857 0.106813732
1737455119.88938666 -7.409637374 26.983153592 -5.664285377 -0.053771927 0.705014858 -0.702705498 0.079168257
1737455119.489338666 -7.373836399 26.978332801 -5.636016865 0.069164969 -0.628053984 0.768676082 -0.099506182
1737455119.923105333 -7.348508654 26.982301633 -5.614237520 0.065525756 -0.555449987 0.821331219 -0.112235090
1737455120.256772000 -7.321685352 26.983278117 -5.582825548 0.055786727 -0.492277488 0.858274109 -0.133851667
1737455121.24205333 -7.270586612 26.972135945 -5.614190102 0.049560056 -0.669248988 0.723057415 -0.163821755
1737455121.191038666 -7.252485031 26.967912609 -5.631422932 -0.044559602 0.714275575 -0.676179977 0.174944233
1737455121.591438666 -7.221808699 26.948476746 -5.659595141 -0.014945247 0.753717623 -0.629353241 0.188681960
1737455122.692537733 -7.168484879 26.848590757 -5.598805418 0.006144403 0.733732677 -0.665630503 0.136141979
1737455123.359871600 -7.215929858 26.811564413 -5.568934614 0.014923978 0.746158358 -0.658896456 0.094236090
1737455123.760272000 -7.295024038 26.772733743 -5.534401006 -0.005860043 0.717620113 -0.694430217 0.052475778
1737455124.327505333 -7.415278719 26.759611196 -5.494615420 -0.018829340 0.708695394 -0.705235551 -0.006253955
1737455124.828005333 -7.525396462 26.732794646 -5.534905499 -0.005764672 -0.691066459 0.722767154 -0.001248613
1737455125.161672000 -7.576977675 26.718121668 -5.574087355 0.040262065 0.709392121 -0.703565542 0.011718030
1737455125.762272000 -7.672585594 26.680900467 -5.625552450 0.095618528 0.729698151 -0.677050695 0.000248150
1737455126.462972000 -7.761517544 26.620873925 -5.624943193 0.159004980 0.724164133 -0.670496783 -0.027162255
1737455127.463972000 -7.841160616 26.499956286 -5.596644431 0.198661171 0.699064755 -0.686732054 -0.015533606
1737455128.531705333 -7.900572965 26.413199185 -5.621944291 0.236400265 0.720812243 -0.651035846 -0.026399879
1737455129.199038666 -7.984032191 26.363520393 -5.589940401 0.225563109 0.706067978 -0.664107099 -0.097729501
1737455129.933105333 -8.042762001 26.299492841 -5.521818247 0.232487275 0.712902815 -0.653934049 -0.100446518
1737455130.433605333 -8.083795654 26.251401220 -5.455634517 0.230252558 0.706674150 -0.661285123 -0.101476058
1737455130.600438666 -8.104323979 26.242109401 -5.438951119 0.237862348 0.684749568 -0.678068926 -0.121499234
1737455130.867372000 -8.151413320 26.227191752 -5.407668599 -0.257466379 -0.639896018 0.705121341 0.164462894
1737455131.34205333 -8.175597794 26.211500059 -5.382084200 -0.269640131 -0.600464302 0.728742951 0.188866440
1737455131.234405333 -8.201414353 26.196005608 -5.341723372 -0.276867669 -0.549779779 0.758387995 0.214322507
1737455131.367872000 -8.221463615 26.189942997 -5.315320338 -0.272998461 -0.513389792 0.780026125 0.231218522
1737455131.534705333 -8.247635436 26.190542220 -5.288595528 -0.267900224 -0.484446379 0.796258666 0.243953505
1737455131.668172000 -8.275655813 26.199464828 -5.271990071 -0.262434888 -0.481586398 0.798225581 0.249075073
1737455131.768272000 -8.303696599 26.210551637 -5.262731595 -0.255742597 -0.484390437 0.797922764 0.251556934
1737455131.901738666 -8.337676820 26.221036524 -5.254901900 -0.252659077 -0.492312660 0.794437538 0.250321063
1737455132.268772000 -8.410624958 26.194699302 -5.239841513 -0.295253495 -0.520810508 0.766762084 0.231641309
1737455132.368872000 -8.426844293 26.179040956 -5.236601264 -0.307112325 -0.526581361 0.759813301 0.226004065
1737455132.502338666 -8.441170863 26.154243090 -5.232108500 -0.326275333 -0.537845495 0.747402308 0.213673633
1737455132.602438666 -8.449878100 26.136995102 -5.226929751 -0.339679099 -0.549261174 0.735614367 0.204454825
1737455132.702538666 -8.458623730 26.119358634 -5.222073317 -0.351026124 -0.559293344 0.724977001 0.195908050
1737455133.236405333 -8.503250280 26.034257472 -5.209239500 -0.379297732 -0.569167619 0.706036282 0.183559853
1737455133.803638666 -8.564006905 25.987449904 -5.242998217 -0.384454588 -0.594767958 0.679450569 0.191814155
1737455133.903738666 -8.576671300 25.987424253 -5.254745079 -0.386133098 -0.604482827 0.668940137 0.194989323
1737455133.970472000 -8.585468856 25.986120615 -5.262856383 -0.388483713 -0.610226604 0.661716330 0.197066980
1737455134.37205333 -8.591976523 25.985907761 -5.270206273 -0.391204736 -0.614253904 0.655554272 0.199748822
1737455134.237405333 -8.615105768 25.980535122 -5.289421471 -0.396589452 -0.617540905 0.645075144 0.212692490
1737455134.370872000 -8.629653798 25.979240880 -5.301589255 -0.400974274 -0.618747412 0.638071331 0.221892426
1737455134.470972000 -8.638950546 25.982316633 -5.309577463 -0.405233132 -0.622438596 0.629412347 0.228465314
1737455134.571072000 -8.648258745 25.990507048 -5.315509331 0.409410811 0.628518223 -0.618062609 -0.235257821
